time_stamp,temperature,pm2.5_atm
2022-10-03T00:00:00Z,70.822,9.802999999999999
2022-10-03T06:00:00Z,66.911,11.768
2022-10-03T12:00:00Z,69.506,8.127
2022-10-03T18:00:00Z,85.411,4.9885
2022-10-04T00:00:00Z,72.389,6.935
2022-10-04T06:00:00Z,67.25,6.922000000000001
2022-10-04T12:00:00Z,70.6,6.183
2022-10-04T18:00:00Z,83.266,5.263999999999999
2022-10-05T00:00:00Z,74.172,8.0555
2022-10-05T06:00:00Z,69.128,12.557500000000001
2022-10-05T12:00:00Z,70.172,13.953
2022-10-05T18:00:00Z,78.217,11.297
2022-10-06T00:00:00Z,69.617,25.292
2022-10-06T06:00:00Z,64.906,28.938499999999998
2022-10-06T12:00:00Z,60.644,20.049
2022-10-06T18:00:00Z,64.772,1.1520000000000001
2022-10-07T00:00:00Z,52.433,0.262
2022-10-07T06:00:00Z,49.483,0.186
2022-10-07T12:00:00Z,49.794,1.0114999999999998
2022-10-07T18:00:00Z,54.678,0.7344999999999999
2022-10-08T00:00:00Z,46.261,13.087
2022-10-08T06:00:00Z,42.4,4.3695
2022-10-08T12:00:00Z,49.784,1.6669999999999998
2022-10-08T18:00:00Z,69.465,2.505
2022-10-09T00:00:00Z,61.422,7.6525
2022-10-09T06:00:00Z,50.944,12.0165
2022-10-09T12:00:00Z,57.378,13.089500000000001
2022-10-09T18:00:00Z,79.505,7.8405000000000005
